text	label
Product worked as it should but had a terrible strong dead fish odor to it. It was extremely noticeable and you could smell it from several feet away, took about 2 days of wearing it for the smell to go away. I have bought this same product in stores and it’s never had any kind of smell like this. Would not buy again from this seller again due to the strong dead fish smell.	negative
OK aftermarket mirror.	positive
Nice pin but anti-rotation pin is too short. It leaves a gap between the pin and the clutch letting the pin flop around on a shirt or blouse. I'll buy some of those rubber clutches and see if they'll fix the problem.	positive
"I've used three of these twelve jars so far and have no issues with them at all. They came packed in an original product box with nice cardboard cushioning dividers between each. One caveat: they were slightly over the use by date. I make sushi often and I use about a jar a month on average so the use by date was no problem for me. It's a years supply at that rate. I didn't detect any ""off"" flavors."	positive
I’m not a huge fan of this genre, but when I started reading this, I literally couldn’t stop! The way it is written makes you feel very connected with the characters and will leave you wanting a sequel. The author creates a satisfying sense throughout the book that keeps you guessing as to what is going to happen. I was surprised that I loved it as much as I did and I would love a sequel and also to see this book turned into a film.	positive
To short. The phone looks ugly.	negative
Had it in my pocket most of the time, didnt use it too much at all and it just fell apart	negative
In my household you can’t go wrong with a Melissa and Doug puzzle. The reason for 4 starts is the illustration of the rino and hippo. They just seem a little wacky. I’ve seen another version with similar animals, by M & D and the animals seem clearer. It’s still a great puzzle though.	positive
Absolutely LOVE it! Three levels of light, adjusts with a wave, inexpensive !	positive
Overall, this camera does really well for basic use! It will likely be much higher quality than a built in laptop camera and is more maneuverable. A couple things to note is that it has trouble focusing on things close to it, so if you need to take pictures of your school idea for online school, it will be a little blurry. Also, the edges have a little bit of a fish-eye effect, but that doesn't bother me at all!	positive
